id,volumeNumber,year
9047751112018,11,2018
904775122009,2,2009
904775172014,7,2014
904775142011,4,2011
904775182015,8,2015
904775232016,3,2016
904775222015,2,2015
904775552010,5,2010
904775542009,4,2009
9047755142019,14,2019
9047755102015,10,2015
904775562011,6,2011
9047755132018,13,2018
904775592014,9,2014
9047755122017,12,2017
904775782001,8,2001
9047757242017,24,2017
904776012000,1,2000
904776092008,9,2008
9047760122011,12,2011
904776072006,7,2006
9047760102009,10,2009
904776042003,4,2003
904776082007,8,2007
904776052004,5,2004
9047760152015,15,2015
904776022001,2,2001
904776062005,6,2005
904776032002,3,2002
9047760142013,14,2013
9047761282018,28,2018
9047761112001,11,2001
9047761242014,24,2014
9047761212011,21,2011
9047761172007,17,2007
904776272013,7,2013
9047762122018,12,2018
904776282014,8,2014
9047762132019,13,2019
9047762112017,11,2017
9047762102016,10,2016
904776292015,9,2015
9047764351995,35,1995
9047763472007,47,2007
9047763482008,48,2008
9047763502010,50,2010
9047763522012,52,2012
9047763552015,55,2015
9047763452005,45,2005
9047763512011,51,2011
9047763562016,56,2016
9047763532013,53,2013
9047763572017,57,2017
9047763492009,49,2009
9047763542014,54,2014
9047763442004,44,2004
9047764422002,42,2002
9047763462006,46,2006
9047766132010,13,2010
9047766162013,16,2013
9047766182015,18,2015
9047766122009,12,2009
9047769922015,92,2015
9047769952017,95,2017
9047769902014,90,2014
9047770112008,11,2008
9047770162013,16,2013
904777092006,9,2006
904777122018,2,2018
904777112017,1,2017
9047772592017,59,2017
9047772282000,28,2000
9047772382004,38,2004
9047772442011,44,2011
9047772292000,29,2000
9047772392006,39,2006
9047772472014,47,2014
9047772322002,32,2002
904777291990,9,1990
9047772582017,58,2017
9047772312001,31,2001
9047772412008,41,2008
9047772552016,55,2016
9047772492015,49,2015
9047772332002,33,2002
9047772512015,51,2015
9047772532016,53,2016
9047773162017,16,2017
9047773142015,14,2015
9047773172018,17,2018
9047773112012,11,2012
904777422011,2,2011
9047776132004,13,2004
9047779202010,20,2010
9047779282018,28,2018
9047779252015,25,2015
9047779182008,18,2008
9047779272017,27,2017
9047779242014,24,2014
904777981997,8,1997
9047779172007,17,2007
9047780632017,63,2017
9047780752018,75,2018
9047780192006,19,2006
9047780852018,85,2018
9047780212008,21,2008
9047780892019,89,2019
9047780872019,87,2019
9047780862018,86,2018
9047780222009,22,2009
9047780252012,25,2012
9047780232010,23,2010
9047780242011,24,2011
9047780202007,20,2007
9047780882019,88,2019
9047780312014,31,2014
9047780742017,74,2017
9047780172004,17,2004
9047780182005,18,2005
9047780622016,62,2016
9047780732017,73,2017
9047780262013,26,2013
9047780702017,70,2017
9047780462015,46,2015
9047780762018,76,2018
9047780842018,84,2018
9047780802018,80,2018
9047780602016,60,2016
9047780832018,83,2018
9047780642017,64,2017
9047780372014,37,2014
904778242008,4,2008
904778272011,7,2011
9047782122016,12,2016
904778252009,5,2009
9047782132017,13,2017
904778222006,2,2006
9047782132016,13,2016
904778262010,6,2010
904778292013,9,2013
904778232007,3,2007
9047782142018,14,2018
9047782122015,12,2015
904778282012,8,2012
904778212005,1,2005
904778232008,3,2008
9047782112014,11,2014
9047782112015,11,2015
9047783112005,11,2005
904778392003,9,2003
9047784602017,60,2017
9047785132015,13,2015
904778542006,4,2006
904778522004,2,2004
9047785152017,15,2017
904778562008,6,2008
9047785112013,11,2013
904778692016,9,2016
9047788432007,43,2007
9047788281992,28,1992
9047788522016,52,2016
9047788402004,40,2004
9047788502014,50,2014
9047788492013,49,2013
9047788472011,47,2011
9047788291993,29,1993
9047788442008,44,2008
9047788452009,45,2009
9047788532017,53,2017
9047789202016,20,2016
9047789172013,17,2013
9047790642008,64,2008
9047790752018,75,2018
904779132002,3,2002
904779112000,1,2000
9047792742011,74,2011
90477921232014,123,2014
90477921692015,169,2015
90477921722016,172,2016
90477922042016,204,2016
90477921382014,138,2014
90477922122016,212,2016
9047792732010,73,2010
90477921342014,134,2014
9047792712008,71,2008
90477921502015,150,2015
9047792362001,36,2001
90477921192013,119,2013
90477922912018,291,2018
90477921632015,163,2015
9047792862012,86,2012
90477922092016,209,2016
90477922772018,277,2018
90477923282019,328,2019
90477922032016,203,2016
9047792702007,70,2007
90477921952016,195,2016
9047792722008,72,2008
9047792552003,55,2003
90477923172018,317,2018
90477921432014,143,2014
90477921362014,136,2014
90477921392014,139,2014
90477922712018,271,2018
90477921762016,176,2016
90477922872018,287,2018
90477921092013,109,2013
90477922172016,217,2016
90477921542015,154,2015
90477921732016,173,2016
90477921912016,191,2016
90477923082018,308,2018
90477923292019,329,2019
90477922752018,275,2018
90477923322019,332,2019
90477921892016,189,2016
90477921852016,185,2016
9047792722009,72,2009
90477923302019,330,2019
90477921812016,181,2016
90477922852018,285,2018
90477921202013,120,2013
90477922492017,249,2017
90477921552015,155,2015
90477921562015,156,2015
90477923192018,319,2018
90477922262017,226,2017
90477923182018,318,2018
90477923232019,323,2019
90477921712016,171,2016
90477922342017,234,2017
90477922412017,241,2017
90477922082016,208,2016
90477921742016,174,2016
90477922572017,257,2017
90477922722018,272,2018
90477921772016,177,2016
90477923342019,334,2019
90477922952018,295,2018
90477922672017,267,2017
90477921322014,132,2014
90477922362017,236,2017
90477922522017,252,2017
90477921642015,164,2015
90477922532017,253,2017
90477922102016,210,2016
90477921312014,131,2014
9047792352000,35,2000
9047792782012,78,2012
90477922182016,218,2016
90477921752016,175,2016
90477921622015,162,2015
90477923102018,310,2018
90477922142016,214,2016
90477923122018,312,2018
9047792982012,98,2012
90477921682015,168,2015
90477922382017,238,2017
9047792472002,47,2002
90477922152016,215,2016
9047792792012,79,2012
90477923162018,316,2018
9047792326-3272019,326-327,2019
90477922072016,207,2016
90477922222017,222,2017
90477922302017,230,2017
9047792562004,56,2004
90477922292017,229,2017
90477921462014,146,2014
90477921102013,110,2013
90477921512015,151,2015
90477922472017,247,2017
90477921792016,179,2016
9047792972012,97,2012
90477922802018,280,2018
90477921532015,153,2015
90477922942018,294,2018
90477922272017,227,2017
90477921352014,135,2014
90477921702015,170,2015
90477922282017,228,2017
90477921672015,167,2015
90477921492015,149,2015
90477921292014,129,2014
90477922732018,273,2018
9047792942012,94,2012
90477921972016,197,2016
90477922162016,216,2016
90477922902018,290,2018
90477921012013,101,2013
90477921222013,122,2013
90477921452014,145,2014
90477921172013,117,2013
9047792852012,85,2012
9047792952012,95,2012
90477922392017,239,2017
90477921132013,113,2013
90477922842018,284,2018
90477922662017,266,2017
90477922242017,224,2017
90477921302014,130,2014
90477922822018,282,2018
9047792612004,61,2004
9047792772012,77,2012
90477921652015,165,2015
90477923092018,309,2018
90477923312019,331,2019
90477921782016,178,2016
90477921592015,159,2015
9047792992013,99,2013
90477922132016,213,2016
90477921442014,144,2014
90477923212018,321,2018
90477921962016,196,2016
90477923142018,314,2018
90477922862018,286,2018
9047792762012,76,2012
90477922562017,256,2017
90477922742018,274,2018
90477921002013,100,2013
90477922212017,221,2017
90477922022016,202,2016
90477923062018,306,2018
90477921522015,152,2015
9047792872012,87,2012
90477922892018,289,2018
90477921982016,198,2016
90477922352017,235,2017
9047792692006,69,2006
90477922922018,292,2018
90477921572015,157,2015
90477921942016,194,2016
9047792702006,70,2006
90477922612017,261,2017
90477923332019,333,2019
90477921402014,140,2014
90477921862016,186,2016
9047792642005,64,2005
90477921882016,188,2016
90477921262014,126,2014
90477922792018,279,2018
90477921212013,121,2013
90477922192017,219,2017
90477921282014,128,2014
9047792732009,73,2009
90477921822016,182,2016
90477922052016,205,2016
90477922542017,254,2017
90477921482015,148,2015
90477922002016,200,2016
90477922962018,296,2018
90477923222018,322,2018
90477923012018,301,2018
90477922112016,211,2016
904779291995,9,1995
9047792742010,74,2010
90477923112018,311,2018
90477922602017,260,2017
90477922372017,237,2017
90477922592017,259,2017
90477921662015,166,2015
90477921422014,142,2014
90477921472015,147,2015
90477921612015,161,2015
90477921272014,127,2014
90477923032018,303,2018
9047792502003,50,2003
90477921112013,111,2013
9047792832012,83,2012
9047793552017,55,2017
9047793532015,53,2015
9047793502012,50,2012
9047793512013,51,2013
9047793522014,52,2014
9047793442006,44,2006
9047793562018,56,2018
9047794202012,20,2012
904779492001,9,2001
9047794162008,16,2008
9047794242016,24,2016
9047794152007,15,2007
9047794192011,19,2011
9047795402013,40,2013
9047795742016,74,2016
9047795822017,82,2017
9047795372010,37,2010
9047795982018,98,2018
9047795392012,39,2012
9047795382011,38,2011
9047795542015,54,2015
9047795342007,34,2007
9047795231996,23,1996
9047795892018,89,2018
9047795782017,78,2017
90477951042019,104,2019
9047795672016,67,2016
90477951002018,100,2018
904779820152015,2015,2015
904779820112011,2011,2011
904779820162016,2016,2016
904779820142014,2014,2014
904779820182018,2018,2018
904779820122012,2012,2012
904779820172017,2017,2017
904779820082008,2008,2008
904779992001,9,2001
9047799202012,20,2012
9047799232015,23,2015
9047800502018,50,2018
9047800372016,37,2016
9047800172011,17,2011
9047800422016,42,2016
9047800262014,26,2014
9047800352015,35,2015
9047801122004,12,2004
9047801192011,19,2011
9047801252017,25,2017
90478031252016,125,2016
90478031402017,140,2017
9047803722003,72,2003
90478031132014,113,2014
90478031342016,134,2016
9047803942009,94,2009
90478031432017,143,2017
9047803952009,95,2009
90478031202015,120,2015
9047803932009,93,2009
9047803772005,77,2005
90478031082012,108,2012
90478031262016,126,2016
90478031352016,135,2016
90478031302016,130,2016
90478031042011,104,2011
90478031212015,121,2015
90478031112013,111,2013
90478031562018,156,2018
90478031662018,166,2018
90478031642018,164,2018
9047803972010,97,2010
90478031382017,138,2017
9047803992010,99,2010
9047803882007,88,2007
9047804202019,20,2019
9047804192018,19,2018
9047804182017,18,2017
9047804142013,14,2013
9047804162015,16,2015
9047804132012,13,2012
9047804152014,15,2014
904780482007,8,2007
9047804112010,11,2010
904780662000,6,2000
904780692003,9,2003
9047807202017,20,2017
904780882004,8,2004
9047808182014,18,2014
904780821998,2,1998
9047808132009,13,2009
9047808222018,22,2018
9047808152011,15,2011
904780882003,8,2003
9047808172013,17,2013
9047808202016,20,2016
904780892005,9,2005
9047808212017,21,2017
9047808192015,19,2015
904780852001,5,2001
9047808112007,11,2007
9047808102006,10,2006
9047808232019,23,2019
904780862002,6,2002
9047808122008,12,2008
904780872002,7,2002
904780872003,7,2003
9047808162012,16,2012
904780811997,1,1997
9047808142010,14,2010
904780952018,5,2018
904780922015,2,2015
904780912014,1,2014
904780942017,4,2017
904781032016,3,2016
9047811152000,15,2000
9047811141999,14,1999
9047813222013,22,2013
9047814301999,30,1999
9047814241993,24,1993
9047815582016,58,2016
9047815602018,60,2018
9047815592017,59,2017
904781532011,3,2011
9047816142003,14,2003
9047816282017,28,2017
9047816152004,15,2004
9047816162005,16,2005
9047816262015,26,2015
9047816192008,19,2008
904781681997,8,1997
9047816222011,22,2011
9047816122001,12,2001
9047816202009,20,2009
9047816232012,23,2012
9047816242013,24,2013
9047816252014,25,2014
9047816132002,13,2002
9047817362016,36,2016
9047820262003,26,2003
9047822192017,19,2017
9047822182016,18,2016
9047822112009,11,2009
904782242002,4,2002
9047822152013,15,2013
9047822162014,16,2014
9047822122010,12,2010
9047822202018,20,2018
9047822142012,14,2012
904782272005,7,2005
9047822212019,21,2019
9047822172015,17,2015
904782292007,9,2007
9047822102008,10,2008
904782232001,3,2001
904782262004,6,2004
904782282006,8,2006
904782222000,2,2000
9047822132011,13,2011
904782211999,1,1999
904782252003,5,2003
904782422006,2,2006
904782672014,7,2014
9047826112018,11,2018
904782782015,8,2015
904782632010,3,2010
904782652012,5,2012
904782932012,3,2012
904782912010,1,2010
9047829262018,26,2018
9047829252018,25,2018
9047829202017,20,2017
9047829282018,28,2018
904782942013,4,2013
9047829172016,17,2016
9047829302019,30,2019
90478301312012,131,2012
90478301332014,133,2014
90478301322013,132,2013
9047832191993,19,1993
9047832151989,15,1989
9047832231997,23,1997
9047832432017,43,2017
904783281982,8,1982
9047832422016,42,2016
9047832101984,10,1984
9047832412015,41,2015
9047832272001,27,2001
9047832161990,16,1990
9047832141988,14,1988
9047832322006,32,2006
9047832181992,18,1992
9047832262000,26,2000
9047832402014,40,2014
9047832131987,13,1987
9047832201994,20,1994
9047832171991,17,1991
9047832442018,44,2018
9047832342008,34,2008
9047832211995,21,1995
9047832121986,12,1986
904783312009,1,2009
904783322010,2,2010
904783332011,3,2011
904783442012,4,2012
904783482016,8,2016
904783432011,3,2011
90478351002012,100,2012
9047835982010,98,2010
90478351062018,106,2018
9047835952007,95,2007
90478351022014,102,2014
90478351072019,107,2019
90478351032015,103,2015
9047835992011,99,2011
90478351052017,105,2017
90478351042016,104,2016
9047835962008,96,2008
9047835922004,92,2004
90478351012013,101,2013
9047835932005,93,2005
9047835912003,91,2003
9047835972009,97,2009
9047836452017,45,2017
9047836221994,22,1994
9047836422014,42,2014
9047836362008,36,2008
9047836392011,39,2011
9047836332005,33,2005
9047836432015,43,2015
9047836462018,46,2018
9047836442016,44,2016
9047836372009,37,2009
9047837142017,14,2017
904783782011,8,2011
9047837132016,13,2016
904783792012,9,2012
9047837122015,12,2015
9047837152018,15,2018
9047837112014,11,2014
904783742007,4,2007
9047837102013,10,2013
904783772010,7,2010
904783762009,6,2009
9047837162019,16,2019
904783752008,5,2008
9047838182018,18,2018
9047838152015,15,2015
9047838162016,16,2016
904783892009,9,2009
9047838172017,17,2017
904783912009,1,2009
904783922010,2,2010
904783932011,3,2011
9047840292017,29,2017
9047840101998,10,1998
9047840282016,28,2016
9047840202008,20,2008
9047840222010,22,2010
9047840242012,24,2012
9047840192007,19,2007
9047840182006,18,2006
904784061994,6,1994
904784031991,3,1991
9047844211985,21,1985
9047844181982,18,1982
9047844261990,26,1990
9047844301994,30,1994
9047844231987,23,1987
9047844221986,22,1986
9047845202017,20,2017
904784592006,9,2006
9047845152012,15,2012
904784562003,6,2003
904784632003,3,2003
9047846182018,18,2018
9047846172017,17,2017
904784612001,1,2001
9047847352004,35,2004
9047847422011,42,2011
9047847472016,47,2016
9047848172017,17,2017
9047848132013,13,2013
9047848182018,18,2018
904784822002,2,2002
904784872007,7,2007
9047848122012,12,2012
9047848112011,11,2011
904784920052005,2005,2005
904784920102010,2010,2010
904784920122012,2012,2012
904784920082008,2008,2008
9047850312005,31,2005
9047850302004,30,2004
9047850402014,40,2014
9047850211995,21,1995
9047850742018,74,2018
9047850201994,20,1994
904785011984,1,1984
9047850362010,36,2010
9047850251999,25,1999
9047850352009,35,2009
9047850171991,17,1991
9047850272001,27,2001
9047850392013,39,2013
9047850712018,71,2018
9047850372011,37,2011
904785031986,3,1986
9047850231997,23,1997
9047850322006,32,2006
9047850282002,28,2002
904785081988,8,1988
9047850382012,38,2012
904785051987,5,1987
9047850292003,29,2003
9047850412015,41,2015
9047850241998,24,1998
9047850181992,18,1992
9047850812019,81,2019
9047850151990,15,1990
9047850522016,52,2016
9047850442015,44,2015
9047850332007,33,2007
904785091988,9,1988
9047850131990,13,1990
9047850262000,26,2000
9047850762018,76,2018
9047850221997,22,1997
9047850682017,68,2017
9047850592016,59,2016
904785232016,3,2016
904785212015,1,2015
904785412010,1,2010
904785462015,6,2015
9047855502015,50,2015
9047855492014,49,2014
9047855522017,52,2017
9047855452010,45,2010
9047855472012,47,2012
9047855542019,54,2019
9047855462011,46,2011
9047855482013,48,2013
9047855532018,53,2018
9047855512016,51,2016
9047856182015,18,2015
9047856192016,19,2016
904785672004,7,2004
9047856132010,13,2010
9047856202017,20,2017
904785652002,5,2002
9047856122009,12,2009
9047856172014,17,2014
9047858121998,12,1998
9047858342010,34,2010
9047858492018,49,2018
9047858392013,39,2013
9047858362011,36,2011
9047858412014,41,2014
90478591592017,159,2017
90478591722018,172,2018
9047859912008,91,2008
90478591142013,114,2013
9047859169-1702018,169-170,2018
9047859992010,99,2010
90478591512017,151,2017
9047861102001,10,2001
9047861392015,39,2015
9047861152003,15,2003
9047861142003,14,2003
904786111995,1,1995
9047861422018,42,2018
9047861402016,40,2016
9047862122018,12,2018
9047862102016,10,2016
904786232009,3,2009
904786252011,5,2011
904786282014,8,2014
904786242010,4,2010
9047863242017,24,2017
9047863142007,14,2007
9047863182011,18,2011
9047863132006,13,2006
9047863252018,25,2018
9047863212014,21,2014
9047863192012,19,2012
9047863152008,15,2008
904786422013,2,2013
904786442015,4,2015
904786512010,1,2010
9047866202018,20,2018
904786692007,9,2007
9047867142013,14,2013
9047867172016,17,2016
9047867102009,10,2009
