Paper,Author
17611,6769767
17643,6787417
17645,6788386
17647,6760218
17652,6789351
17660,6789360
17685,6789401
17686,6769768
17688,6770421
17725,6789463
17737,6789484
17743,6789488
17762,6789510
17804,6764073
17829,6786417
17831,6780582
17834,6789618
17844,6785745
17845,6780155
17858,6786770
17865,6788388
17869,6789652
17876,6771743
17893,6786576
17942,6789775
17966,6787426
17967,6784140
17996,6787099
17997,6785322
17998,6789859
18058,6766221
18069,6778887
18078,6788427
18088,6790019
18101,6784387
18108,6779604
18119,6790070
18137,6790095
18149,6790110
18200,6790183
18201,6790185
18211,6777544
18212,6790197
18217,6790204
18227,6786697
18240,6790235
18241,6790236
18248,6785919
18259,6785038
18264,6778887
18270,6789821
18271,6787855
18309,6788262
18319,6784570
18385,6788262
18386,6764969
18388,6765827
18395,6790514
18414,6784202
18421,6790561
18434,6778887
18437,6789970
18474,6790637
18488,6761715
18507,6771336
18517,6790710
18523,6765448
18524,6785873
18536,6787625
18544,6757092
18547,6790752
18549,6790755
18561,6784100
18584,6789042
18588,6778887
18597,6789992
18604,6769767
18605,6789893
18617,6783975
18627,6790869
18630,6778614
18668,6778887
18686,6769839
18698,6790973
18706,6779760
18710,6790984
18722,6791006
18726,6791012
18744,6757998
18758,6791063
18761,6784140
18778,6785387
18784,6781793
18797,6791130
18817,6791160
18837,6791196
18851,6791222
18875,6791270
18898,6791319
18906,6776997
18911,6791347
18943,6791408
18947,6791418
18986,6791476
19009,6773971
19018,6791534
19024,6791544
19043,6789106
19103,6791725
19137,6791783
19157,6791815
19166,6791841
19190,6791683
19191,6791905
19222,6791854
19232,6791994
19246,6792015
19248,6791862
19251,6792022
19252,6791823
19267,6792024
19325,6792151
19368,6792198
19383,6792236
19391,6792252
19397,6792263
19429,6792307
19437,6792317
19451,6792340
19456,6758243
19460,6792356
19472,6788199
19481,6792403
19491,6776438
19492,6792421
19523,6760218
19533,6756484
19547,6792531
19548,6792533
19559,6792565
19562,6792571
19607,6792394
19618,6792675
19625,6792695
19635,6792722
19672,6792800
19687,6792832
19698,6783959
19700,6780542
19722,6792913
19728,6792926
19734,6792942
19785,6793049
19811,6765118
19815,6793116
19822,6788137
19826,6769074
19835,6756817
19863,6790280
19864,6793221
19879,6793249
19892,6784109
19900,6793301
19901,6758019
19903,6793305
19912,6793335
19913,6793336
19921,6756104
19952,6793411
19962,6790157
19977,6793451
19978,6793452
19981,6787416
20005,6793506
20012,6785876
20014,6786092
20081,6792728
20087,6762235
20088,6792336
20089,6788496
20091,6765118
20093,6793668
20094,6787755
20116,6768051
20124,6785541
20125,6793731
20127,6793733
20132,6793730
20133,6793745
20134,6760218
20167,6793820
20178,6793848
20195,6776997
20197,6793889
20215,6758698
20216,6789737
20224,6793950
20226,6793954
20238,6780542
20248,6793999
20253,6776064
20262,6794020
20264,6794023
20269,6794034
20289,6794075
20301,6794097
20349,6762354
20353,6794188
20371,6794230
20374,6783444
20381,6794255
20396,6794287
20398,6794290
20416,6772095
20427,6770118
20430,6794342
20435,6794355
20438,6794362
20445,6794380
20458,6794414
20467,6790563
20471,6790279
20475,6758717
20512,6794531
20513,6794532
20516,6794537
20578,6784232
20600,6794691
20605,6794705
20606,6776997
20611,6783444
20614,6794716
20622,6785784
20624,6794738
20629,6794748
20635,6794763
20651,6794795
20662,6768882
20673,6794831
20678,6794841
20709,6794897
20721,6794928
20725,6788743
20728,6758953
20731,6785601
20733,6793140
20737,6784103
20754,6778493
20762,6794991
20789,6793074
20791,6795040
20795,6795054
20796,6795055
20798,6764305
20822,6756184
20829,6795106
20830,6794282
20854,6784592
20855,6766528
20859,6795166
20864,6795180
20867,6795185
20868,6795189
20890,6795218
20907,6786084
20946,6792409
20957,6784103
20961,6792335
20962,6795321
20964,6795325
20985,6795373
21023,6762367
21026,6792465
21028,6793447
21060,6793271
21064,6758019
21068,6795511
21087,6788827
21103,6795571
21113,6795588
21122,6778887
21130,6795618
21139,6778089
21143,6778887
21144,6795108
21154,6792565
21160,6795677
21191,6794780
21193,6795729
21203,6792943
21207,6792705
21218,6795771
21222,6795778
21223,6793149
21243,6794676
21248,6795821
21252,6795828
21263,6795847
21275,6792823
21283,6792458
21286,6795887
21293,6795895
21315,6795944
21316,6778887
21321,6795954
21334,6785038
21336,6795980
21344,6795999
21349,6796010
21370,6796036
21389,6793140
21391,6796077
21415,6789256
21425,6756184
21427,6772411
21433,6792482
21457,6793355
21460,6796186
21468,6796202
21486,6796229
21506,6789103
21519,6796281
21520,6755859
21555,6796342
21556,6790413
21598,6756184
21599,6796423
21612,6767268
21619,6796454
21629,6787580
21645,6796497
21663,6796535
21696,6789841
21702,6796597
21709,6796616
21711,6774649
21714,6789714
21724,6795236
21743,6796672
21750,6789287
21773,6756938
21785,6755859
21794,6796753
21807,6796288
21811,6796789
21819,6792831
21837,6756869
21847,6796836
21894,6796071
21895,6796908
21914,6796951
21934,6796983
21941,6760065
21960,6797022
21974,6797034
21984,6797044
21987,6797050
21996,6797060
21999,6797065
22042,6784103
22081,6784086
22110,6797235
22122,6792933
22125,6778795
22128,6797267
22162,6792943
22164,6755859
22170,6790279
22171,6797325
22173,6797328
22177,6793053
22182,6797345
22198,6797372
22213,6797400
22229,6797424
22233,6786299
22245,6760218
22274,6797485
22280,6797495
22295,6789106
22310,6797540
22337,6784548
22364,6797619
22424,6797728
22443,6793493
22450,6789841
22452,6793248
22479,6797826
22489,6797837
22527,6784088
22535,6793327
22548,6769074
22550,6797935
22560,6772401
22568,6759435
22575,6792994
22609,6798025
22611,6797512
22617,6798034
22622,6769074
22625,6791014
22629,6798051
22631,6788813
22642,6770910
22671,6793344
22696,6798158
22699,6776997
22725,6794918
22727,6792610
22731,6795483
22748,6798252
22752,6798259
22758,6793546
22769,6771075
22787,6794243
22791,6798306
22800,6793730
22810,6798342
22814,6766223
22832,6784520
22833,6798375
22835,6798380
22836,6798382
22856,6798400
22863,6798162
22864,6758019
22871,6798416
22894,6773513
22899,6793447
22903,6772393
22929,6798502
22942,6798534
22969,6798570
22979,6798586
22993,6794649
22996,6756817
23033,6798671
23050,6798687
23054,6769768
23092,6795119
23094,6785541
23095,6798748
23139,6764671
23163,6798842
23174,6798857
23178,6798864
23183,6798872
23186,6798874
23187,6798877
23191,6787346
23208,6789500
23222,6798150
23236,6785675
23255,6798968
23264,6798981
23277,6756561
23289,6799014
23297,6778862
23300,6799024
23313,6799042
23321,6799054
23327,6799063
23329,6789106
23382,6796796
23384,6799136
23388,6799140
23390,6799141
23443,6774281
23469,6797210
23484,6799257
23512,6799301
23524,6784216
23558,6783444
23567,6772522
23587,6792658
23595,6794237
23598,6785238
23606,6799448
23619,6799469
23621,6799471
23625,6793037
23626,6799477
23627,6772411
23644,6799498
23652,6799516
23653,6799518
23658,6793745
23659,6792664
23673,6769963
23681,6784174
23686,6787417
23714,6799624
23727,6799648
23747,6799695
23765,6799735
23773,6799752
23801,6799818
23824,6799874
23833,6799897
23840,6799916
23861,6799962
23865,6799970
23900,6799723
23907,6800052
23908,6800055
23923,6800086
23957,6800163
23977,6800199
23988,6800225
23997,6800003
24005,6766509
24016,6800281
24032,6800322
24040,6800342
24044,6800350
24052,6800364
24077,6800406
24082,6800415
24086,6800421
24092,6800432
24122,6800505
24157,6800577
24191,6800642
24196,6800651
24208,6800671
24221,6800694
24226,6800701
24229,6800706
24273,6800777
24295,6793730
24309,6799639
24322,6800062
24337,6800908
24358,6800954
24393,6755554
24395,6800297
24414,6765448
24417,6801061
24456,6801132
24459,6801135
24471,6800151
24520,6799610
24523,6799617
24570,6800152
24574,6801347
24582,6801365
24637,6801463
24658,6801508
24675,6801539
24676,6801541
24690,6801566
24718,6800084
24727,6801642
24768,6778493
24773,6801724
24775,6800529
24777,6773216
24780,6801731
24785,6801742
24786,6801121
24799,6799952
24802,6787519
24811,6801252
24833,6801825
24842,6783444
24843,6799817
24849,6799911
24855,6793730
24863,6801870
24868,6801877
24869,6801879
24873,6801888
24876,6801890
24882,6801899
24910,6763896
24916,6793730
24926,6801971
24987,6801308
25001,6802090
25019,6802122
25026,6800391
25032,6800373
25051,6779100
25066,6802196
25068,6799813
25096,6758605
25104,6802253
25113,6802267
25169,6799813
25186,6802388
25205,6802417
25223,6802437
25238,6802167
25246,6801568
25276,6801038
25290,6801174
25291,6802533
25292,6802534
25323,6802586
25325,6802587
25329,6801949
25340,6802607
25349,6800301
25359,6802636
25386,6802677
25393,6801859
25407,6802709
25441,6758698
25473,6802810
25479,6802818
25566,6801164
25576,6802954
25598,6802995
25602,6803002
25605,6801148
25607,6799783
25625,6803041
25657,6793730
25684,6803127
25688,6803134
25722,6803173
25730,6803189
25761,6803231
25791,6803275
25808,6801038
25845,6803357
25865,6802337
25879,6801437
25926,6803464
25954,6803507
26009,6803592
26011,6799803
26038,6802392
26047,6799622
26049,6803640
26061,6801054
26064,6781349
26072,6803679
26077,6799611
26088,6802146
26094,6803706
26095,6803709
26100,6802188
26128,6766649
26129,6803750
26134,6801402
26165,6803791
26184,6803813
26202,6803834
26217,6800814
26224,6803865
26280,6778795
26288,6801859
26290,6803966
26293,6803972
26318,6802412
26339,6804032
26360,6800014
26391,6804099
26398,6800862
26423,6800829
26446,6804178
26451,6804186
26453,6803161
26470,6802494
26513,6801526
26537,6802717
26545,6804325
26565,6804350
26590,6804373
26647,6800373
26648,6804450
26653,6800200
26708,6804518
26711,6804521
26734,6804550
26749,6804572
26756,6804588
26801,6759171
26802,6804656
26813,6799742
26827,6783444
26839,6804706
26848,6803130
26851,6801698
26871,6800120
26880,6801150
26882,6799916
26922,6804812
26943,6804838
26950,6801425
26952,6804847
26960,6804858
26976,6802661
27005,6804908
27007,6804913
27010,6804917
27031,6804941
27039,6804949
27079,6799911
27117,6778493
27142,6805069
27145,6805073
27157,6801441
27168,6805096
27179,6805117
27206,6805142
27230,6805167
27249,6805188
27278,6805238
27286,6805246
27316,6805290
27325,6805302
27342,6805329
27351,6756938
27359,6805356
27388,6802328
27399,6805398
27403,6805404
27407,6805410
27429,6800133
27444,6805445
27448,6805454
27460,6805466
27466,6800281
27478,6800777
27498,6780674
27509,6805531
27511,6793730
27519,6802301
27551,6799622
27577,6799738
27592,6805626
27598,6801771
27600,6805636
27607,6800172
27617,6805661
27621,6805667
27652,6802084
27655,6805061
27664,6802833
27676,6805729
27681,6803601
27716,6800026
27725,6762958
27739,6805820
27765,6801251
27778,6805875
27793,6805895
27794,6805896
27803,6805903
27809,6803112
27818,6803380
27839,6799921
27850,6801202
27856,6804500
27867,6799617
27892,6806021
27895,6806023
27899,6806032
27906,6777772
27909,6806052
27916,6783318
27928,6806084
27943,6777772
27951,6783318
27958,6806136
27967,6806160
27972,6806165
28019,6806196
28040,6762572
28046,6806292
28049,6771977
28071,6806342
28104,6782351
28106,6788093
28126,6780517
28148,6762416
28160,6782355
28192,6806558
28214,6806597
28239,6806643
28243,6806647
28259,6806671
28271,6806693
28273,6806698
28279,6806707
28284,6806716
28288,6806727
28292,6806731
28308,6806760
28311,6806765
28340,6806833
28347,6806847
28361,6806894
28387,6806943
28397,6806956
28403,6806968
28433,6769663
28437,6771267
28448,6806927
28454,6807064
28455,6807065
28485,6762212
28490,6807128
28492,6807131
28498,6768725
28511,6807035
28544,6807234
28553,6807249
28562,6807269
28566,6758484
28567,6763242
28588,6807311
28594,6806895
28607,6807337
28616,6807128
28635,6806843
28687,6807483
28770,6807630
28806,6807703
28821,6807725
28872,6807820
28883,6769168
28901,6807873
28928,6807925
28966,6807988
28967,6807991
28969,6807994
29033,6808095
29038,6808104
29075,6808164
29079,6808167
29088,6765670
29101,6808199
29119,6807026
29128,6762840
29183,6808333
29186,6808338
29193,6808349
29196,6807385
29199,6808358
29202,6808366
29204,6807503
29208,6808373
29234,6771999
29256,6808455
29266,6808476
29270,6808487
29289,6808514
29300,6808528
29324,6808569
29340,6764146
29347,6808599
29360,6759013
29364,6807081
29371,6765938
29392,6761986
29395,6786858
29403,6807404
29437,6802603
29467,6808790
29468,6786468
29493,6808821
29494,6808823
29521,6808093
29561,6782814
29569,6807918
29580,6808948
29583,6808955
29601,6808983
29604,6806956
29614,6808561
29622,6765370
29623,6809014
29625,6807778
29668,6809079
29686,6809105
29689,6809110
29691,6763723
29708,6809140
29718,6809146
29806,6809264
29834,6785656
29872,6809309
29876,6809309
29883,6809429
29887,6790470
29894,6809446
29925,6809529
29956,6809607
30005,6809718
30013,6809735
30031,6809779
30034,6790560
30037,6758956
30060,6809840
30067,6793730
30073,6809865
30076,6809870
30088,6756104
30112,6809947
30115,6756551
30141,6810003
30170,6810054
30182,6810073
30194,6778493
30196,6758956
30200,6810099
30225,6761285
30227,6772411
30259,6809895
30286,6809848
30287,6810256
30355,6799416
30362,6772411
30374,6810394
30383,6810409
30384,6810410
30418,6799459
30431,6810265
30432,6810476
30433,6758019
30435,6810230
30437,6809990
30443,6810490
30446,6810500
30450,6780057
30455,6810516
30484,6809971
30488,6810560
30498,6810569
30512,6755554
30522,6796039
30532,6780057
30566,6810460
30569,6778946
30574,6810680
30601,6810717
30604,6810722
30628,6810761
30632,6810764
30656,6810798
30664,6809990
30665,6810814
30671,6777941
30700,6809821
30703,6810858
30739,6810905
30749,6809856
30765,6810948
30767,6809859
30780,6810970
30836,6811045
30847,6810090
30848,6771334
30862,6784226
30863,6811078
30864,6809963
30885,6811099
30886,6811102
30889,6811096
30893,6809890
30894,6811110
30913,6811136
30927,6754592
30940,6811182
30943,6754881
30961,6811222
30968,6754008
30972,6778924
30999,6811273
31013,6811121
31033,6811156
31046,6811341
31049,6811346
31169,6811227
31180,6811513
31207,6811261
31237,6781409
31240,6811591
31241,6772522
31266,6811376
31285,6811638
31286,6811641
31361,6811159
31409,6811764
31451,6811803
31490,6811845
31504,6811154
31508,6811131
31513,6811869
31525,6811883
31559,6811456
31577,6811847
31582,6811361
31643,6811468
31659,6811526
31668,6812015
31669,6811590
31684,6811221
31690,6811630
31782,6811197
31836,6811798
31853,6811468
31856,6812139
31885,6812165
31911,6812186
31950,6812216
32003,6812271
32034,6812295
32076,6811288
32095,6811166
32158,6811679
32161,6811508
32167,6812392
32173,6811232
32180,6811479
32195,6812411
32211,6811184
32229,6811238
32256,6812149
32266,6812478
32282,6811127
32334,6811552
32337,6811161
32361,6812095
32379,6811336
32386,6811464
32400,6812567
32428,6760332
32433,6812641
32452,6812671
32453,6812672
32475,6759748
32477,6780746
32486,6778613
32509,6767154
32513,6812780
32514,6781848
32518,6812784
32520,6812790
32571,6777550
32589,6777561
32595,6812898
32619,6758711
32628,6812948
32631,6777607
32647,6771622
32663,6754148
32706,6787805
32713,6758066
32714,6781638
32716,6759835
32725,6778098
32761,6767899
32768,6754928
32775,6813138
32792,6813162
32794,6759836
32795,6813166
32798,6812619
32801,6813169
32802,6779833
32817,6813195
32819,6778188
32824,6788468
32827,6754928
32846,6813237
32921,6813344
32932,6813399
32933,6813400
32934,6813405
32948,6813431
32968,6813479
32973,6813493
32988,6813529
33002,6813555
33030,6813614
33062,6813674
33068,6813684
33070,6813686
33119,6813796
33125,6813807
33171,6813902
33198,6813948
33212,6813973
33218,6813985
33234,6813596
33260,6814065
33306,6814156
33315,6814173
33356,6813403
33375,6761607
33412,6814360
33418,6814367
33432,6814389
33452,6814431
33461,6814447
33477,6813438
33483,6813401
33502,6772411
33516,6766435
33545,6814594
33557,6814617
33580,6814656
33587,6814666
33613,6813870
33637,6814506
33653,6789211
33663,6814800
33704,6814872
33717,6814662
33766,6814983
33768,6814984
33775,6814994
33799,6815035
33828,6815080
33873,6815156
33878,6815169
33899,6815197
33924,6815238
33926,6815241
33962,6815307
33971,6758698
34012,6815384
34024,6815405
34029,6815411
34046,6815444
34055,6815457
34146,6815579
34158,6815597
34166,6815573
34191,6815497
34197,6815634
34204,6815460
34205,6815641
34227,6815670
34237,6815522
34240,6815687
34253,6815697
34328,6815757
34349,6815786
34357,6815796
34361,6815799
34369,6815614
34379,6815815
34417,6815851
34422,6815856
34424,6815762
34429,6815860
34450,6815470
34459,6815885
34460,6815529
34485,6815499
34515,6815790
34521,6815435
34525,6815497
34571,6815943
34601,6815886
34616,6815847
34620,6815716
34628,6815596
34662,6816002
34685,6816016
34690,6815467
34694,6816018
34740,6815756
34743,6815532
34752,6815786
34767,6815790
34771,6816019
34780,6815614
34784,6815476
34785,6815597
34809,6816091
34813,6816065
34817,6815432
34836,6816113
34856,6815480
34910,6816160
34913,6815760
34953,6816198
34965,6816182
34969,6816224
34982,6816250
35016,6816320
35020,6770755
35043,6765068
35056,6816428
35079,6816491
35132,6816610
35162,6816669
35180,6816702
35182,6755790
35212,6756632
35229,6816812
35240,6816827
35249,6816847
35251,6816850
35268,6816885
35273,6816894
35286,6816916
35298,6816945
35299,6799057
35366,6817047
35391,6816606
35406,6817113
35412,6817126
35425,6817154
35434,6817169
35441,6817178
35442,6765827
35446,6817184
35455,6816963
35461,6817206
35474,6817232
35475,6762958
35476,6814482
35479,6816907
35497,6775111
35500,6817282
35501,6817285
35504,6816668
35520,6817311
35524,6817315
35529,6783444
35539,6811504
35558,6788292
35565,6817384
35566,6817385
35601,6817445
35602,6817447
35651,6816531
35659,6762958
35680,6769873
35682,6772564
35696,6816983
35698,6817599
35714,6817627
35721,6817326
35724,6817641
35740,6787594
35759,6814690
35780,6797173
35799,6817674
35825,6781639
35837,6817823
35891,6817873
35921,6817856
35929,6799049
35948,6756551
35966,6818104
35982,6764068
35985,6818136
36039,6789106
36062,6818291
36085,6782048
36104,6818438
36110,6818465
36113,6818476
36114,6818483
36140,6818560
36154,6818607
